word,length,fre,pmi,entropy
很久,2,4.45990545000446e-05,4.22459375970102,1.0397207708399179
有规律,3,6.68985817500669e-05,4.242987587480017,1.0114042647073516
一圈,2,7.804834537507805e-05,3.5064241091065234,1.7478680974667573
分别是,3,5.574881812505575e-05,3.6329408247316617,1.6094379124341005
可以看见,4,4.45990545000446e-05,4.199571289666469,1.0397207708399179
不会做,3,4.45990545000446e-05,4.198457083423066,1.0397207708399179
不知如何,4,4.45990545000446e-05,4.198457083423066,1.0397207708399179
前辈点点头,5,3.344929087503345e-05,4.13447551022526,1.0986122886681096
一栋,2,0.0001114976362501115,3.4836094313403523,1.7480673485460891
隔着,2,4.45990545000446e-05,3.840242864494058,1.3862943611198906
一个新人,4,3.344929087503345e-05,4.125463317512747,1.0986122886681096
一个项目,4,3.344929087503345e-05,4.125463317512747,1.0986122886681096
放下来,3,3.344929087503345e-05,4.123395064448688,1.0986122886681096
自己的房间,5,3.344929087503345e-05,4.120644031076798,1.0986122886681096
已经到了,4,3.344929087503345e-05,4.120186260411903,1.0986122886681096
对我说,3,6.68985817500669e-05,3.6489676944435594,1.5607104090414063
原来是,3,0.00010034787262510035,3.164674815384467,2.0431918705451206
耸立在,3,3.344929087503345e-05,4.108809573429795,1.0986122886681096
仅仅是,3,3.344929087503345e-05,4.102944453977397,1.0986122886681096
只可能是,4,3.344929087503345e-05,4.102944453977397,1.0986122886681096
只留下,3,3.344929087503345e-05,4.101595836106104,1.0986122886681096
导师大人,4,4.45990545000446e-05,3.8131138814890404,1.3862943611198906
笑着,2,0.0002006957452502007,3.088988053126832,2.110016553375461
在外面,3,4.45990545000446e-05,3.8087049809794573,1.3862943611198906
在耳畔,3,4.45990545000446e-05,3.8087049809794573,1.3862943611198906
在那儿,3,4.45990545000446e-05,3.8087049809794573,1.3862943611198906
在公寓里,4,4.45990545000446e-05,3.8087049809794573,1.3862943611198906
大声说,3,5.574881812505575e-05,3.8597601517797413,1.3321790402101223
去哪里了,4,3.344929087503345e-05,4.089761378459101,1.0986122886681096
几封,2,3.344929087503345e-05,4.078284757237657,1.0986122886681096
激动地,3,3.344929087503345e-05,4.077626645993107,1.0986122886681096
你看这,3,3.344929087503345e-05,4.076311721411798,1.0986122886681096
另一些,3,4.45990545000446e-05,4.133431487161924,1.0397207708399179
没反应,3,3.344929087503345e-05,4.064554564425754,1.0986122886681096
小吸血鬼,4,0.0001114976362501115,3.1293783560381443,2.0253262207700673
我皱起眉头,5,5.574881812505575e-05,3.543444346532589,1.6094379124341005
果然还是,4,4.45990545000446e-05,4.102944453977397,1.0397207708399179
地微笑,3,5.574881812505575e-05,3.5323995955097844,1.6094379124341005
待在,2,0.0001114976362501115,3.115557800419512,2.0253262207700673
藏在,2,6.68985817500669e-05,3.578181322367625,1.5607104090414063
也可能是,4,3.344929087503345e-05,4.039756371937697,1.0986122886681096
向总部,3,3.344929087503345e-05,4.0188613367668555,1.0986122886681096
我闭上眼,4,6.68985817500669e-05,3.320300795218379,1.7917594692280547
三个,2,0.0001114976362501115,3.1390338330820007,1.9730014063936123
变成了,3,5.574881812505575e-05,3.501974713556982,1.6094379124341005
找到了,3,5.574881812505575e-05,3.501974713556982,1.6094379124341005
到现世,3,0.00012264739987512266,3.7427791050988963,1.3667110520552042
如此深,3,3.344929087503345e-05,4.005714064402821,1.0986122886681096
和法希同学,5,3.344929087503345e-05,3.997583938319571,1.0986122886681096
买了,2,6.68985817500669e-05,3.301304018094831,1.7917594692280547
些什么,3,0.00012264739987512266,3.070603398984112,2.019814992492946
我们这些,4,4.45990545000446e-05,3.7015361465648473,1.3862943611198906
之周,2,0.00012264739987512266,3.7201864446992565,1.3667110520552042
很难,2,7.804834537507805e-05,3.93199767244681,1.15374194270109
再来是,3,4.45990545000446e-05,3.6974793458692328,1.3862943611198906
一只眼,3,3.344929087503345e-05,3.9827152697833004,1.0986122886681096
怎么做,3,4.45990545000446e-05,4.030247250926693,1.0397207708399179
只需,2,3.344929087503345e-05,3.9680644434815813,1.0986122886681096
个小时,3,3.344929087503345e-05,3.96649335124954,1.0986122886681096
起来然后,4,4.45990545000446e-05,4.020413409094567,1.0397207708399179
会是什么,4,3.344929087503345e-05,3.961013885484914,1.0986122886681096
去看看,3,3.344929087503345e-05,3.960038561112271,1.0986122886681096
觉得这,3,6.68985817500669e-05,3.7280050271435825,1.3296613488547582
一句,2,0.0001337971635001338,3.2430741373142733,1.8143075196071257
几年,2,4.45990545000446e-05,4.009291885750705,1.0397207708399179
睡得,2,4.45990545000446e-05,3.6515422506822075,1.3862943611198906
让她,2,7.804834537507805e-05,3.0917116630466785,1.945910149055313
板上,2,0.00010034787262510035,3.884761453985159,1.1490596969706202
她胸,2,3.344929087503345e-05,3.928753023266693,1.0986122886681096
将双手,3,3.344929087503345e-05,3.928753023266693,1.0986122886681096
给小茉,3,7.804834537507805e-05,3.8696348996995,1.15374194270109
到这里,3,8.91981090000892e-05,3.287749838974611,1.7328679513998633
不协调,3,4.45990545000446e-05,3.975313532108856,1.0397207708399179
不满地,3,4.45990545000446e-05,3.975313532108856,1.0397207708399179
不论如何,4,3.344929087503345e-05,3.9107750109712844,1.0986122886681096
不过也不,4,3.344929087503345e-05,3.9107750109712844,1.0986122886681096
吧尤娜,3,7.804834537507805e-05,3.06104839475114,1.945910149055313
就不会有,4,3.344929087503345e-05,3.906515350858804,1.0986122886681096
平静地,3,4.45990545000446e-05,3.959843610336724,1.0397207708399179
些东西,3,5.574881812505575e-05,3.6634278579161883,1.3321790402101223
种族间,3,6.68985817500669e-05,3.7487016150072776,1.242453324894
自己妹妹,4,3.344929087503345e-05,3.8887476886529937,1.0986122886681096
也没,2,0.0002452947997502453,3.005682604407159,1.9813994855828452
对一切,3,4.45990545000446e-05,3.941159599514801,1.0397207708399179
这句话,3,4.45990545000446e-05,3.5908039056300978,1.3862943611198906
不小心,3,0.00010034787262510035,3.1375851227378027,1.8310204811135162
着我然后,4,3.344929087503345e-05,3.867906115011038,1.0986122886681096
小小的,3,7.804834537507805e-05,3.016552276644063,1.945910149055313
的女恶魔,4,7.804834537507805e-05,3.016552276644063,1.945910149055313
有许多,3,4.45990545000446e-05,3.5751582149043615,1.3862943611198906
能源部那,4,4.45990545000446e-05,3.9208478437595797,1.0397207708399179
挣扎着,3,4.45990545000446e-05,3.9202855721675944,1.0397207708399179
回总部,3,3.344929087503345e-05,3.860112947690968,1.0986122886681096
到底是,3,0.00014494692712514496,3.372056945434605,1.5857708352080968
额头上,3,3.344929087503345e-05,3.8565905770184625,1.0986122886681096
如果小茉,4,4.45990545000446e-05,3.558480471062577,1.3862943611198906
就是那个,4,4.45990545000446e-05,3.5521392957241296,1.3862943611198906
前方出现一,5,3.344929087503345e-05,3.8377812450609663,1.0986122886681096
是很难,3,4.45990545000446e-05,3.5433286660419747,1.3862943611198906
姐姐大人提,5,3.344929087503345e-05,3.8233925076088666,1.0986122886681096
温柔地,3,4.45990545000446e-05,3.8798009026631872,1.0397207708399179
睡吧,2,3.344929087503345e-05,3.817457772089052,1.0986122886681096
是基于,3,3.344929087503345e-05,3.8152623815256166,1.0986122886681096
着狐狸,3,3.344929087503345e-05,3.814925056509768,1.0986122886681096
一点也,3,8.91981090000892e-05,3.6988297849671046,1.2130075659799042
另一种,3,3.344929087503345e-05,3.8115580499618638,1.0986122886681096
提到过,3,3.344929087503345e-05,3.8108860069258172,1.0986122886681096
果然是,3,7.804834537507805e-05,3.158482845136546,1.7478680974667573
住她,2,7.804834537507805e-05,3.155563135033211,1.7478680974667573
的眼神,3,7.804834537507805e-05,3.1500836692685854,1.7478680974667573
毛茸茸的,4,7.804834537507805e-05,3.1500836692685854,1.7478680974667573
导师突然,4,3.344929087503345e-05,3.7945604735932927,1.0986122886681096
室里,2,0.0001337971635001338,3.3097138148604692,1.5832584594204766
放弃了,3,4.45990545000446e-05,3.501974713556982,1.3862943611198906
地望向,3,4.45990545000446e-05,3.5003112809582837,1.3862943611198906
认真地,3,4.45990545000446e-05,3.5003112809582837,1.3862943611198906
入普灵,3,4.45990545000446e-05,3.8440117948116024,1.0397207708399179
让他,2,6.68985817500669e-05,3.317835842499026,1.5607104090414063
我只好,3,5.574881812505575e-05,3.543444346532589,1.3321790402101223
了很多,3,5.574881812505575e-05,3.265585935492752,1.6094379124341005
说出这,3,5.574881812505575e-05,3.813947456944307,1.0549201679861442
长时间,3,3.344929087503345e-05,3.770238700151661,1.0986122886681096
这家伙,3,0.00010034787262510035,3.565486097645808,1.3030924037617193
这句,2,8.91981090000892e-05,3.4816046136651058,1.3862943611198906
现在已经,4,4.45990545000446e-05,3.4811063011222334,1.3862943611198906
即使被,3,3.344929087503345e-05,3.765251960950955,1.0986122886681096
就不会,3,7.804834537507805e-05,3.386831854191441,1.4750763110546947
对对不起,4,4.45990545000446e-05,3.8185572774224688,1.0397207708399179
生气地,3,3.344929087503345e-05,3.7591729148745725,1.0986122886681096
突然被,3,4.45990545000446e-05,3.471012487953015,1.3862943611198906
她的眼,3,4.45990545000446e-05,3.4692206938882526,1.3862943611198906
悬在,2,5.574881812505575e-05,3.5210229085276765,1.3321790402101223
你果然,3,4.45990545000446e-05,3.8132401361448487,1.0397207708399179
闻到了,3,3.344929087503345e-05,3.7532891418378878,1.0986122886681096
似乎也,3,5.574881812505575e-05,3.228826155721369,1.6094379124341005
小心地,3,6.68985817500669e-05,3.5921188302114064,1.242453324894
那团,2,4.45990545000446e-05,3.787316451135057,1.0397207708399179
哥哥已经,4,4.45990545000446e-05,3.4402843066019786,1.3862943611198906
我们三人,4,3.344929087503345e-05,3.725765903326544,1.0986122886681096
我也不清楚,5,3.344929087503345e-05,3.725765903326544,1.0986122886681096
我大吼一声,5,3.344929087503345e-05,3.725765903326544,1.0986122886681096
我环顾四周,5,3.344929087503345e-05,3.725765903326544,1.0986122886681096
孩子被,3,4.45990545000446e-05,3.778497187700976,1.0397207708399179
那么多,3,3.344929087503345e-05,3.7145686086378187,1.0986122886681096
我们恶魔,4,6.68985817500669e-05,3.251798214778695,1.5607104090414063
什么嘛,3,3.344929087503345e-05,3.7128921623105664,1.0986122886681096
会如何,3,4.45990545000446e-05,3.766857871043957,1.0397207708399179
那句话,3,3.344929087503345e-05,3.7072737434615206,1.0986122886681096
头望向,3,3.344929087503345e-05,3.706063089560624,1.0986122886681096
要知道,3,6.68985817500669e-05,3.011102671876498,1.7917594692280547
腿上,2,3.344929087503345e-05,3.702439897191204,1.0986122886681096
和其他,3,4.45990545000446e-05,3.7591729148745725,1.0397207708399179
新人你,3,4.45990545000446e-05,3.7591729148745725,1.0397207708399179
绕着,2,4.45990545000446e-05,3.409459948401604,1.3862943611198906
可以看,3,0.0001337971635001338,3.349172651601017,1.4451858789480823
消失在,3,6.68985817500669e-05,3.2333408360758953,1.5607104090414063
第一个,3,6.68985817500669e-05,3.0014124552059527,1.7917594692280547
成一个,3,8.91981090000892e-05,3.1192725851100924,1.6674619334292948
吗当然,3,3.344929087503345e-05,3.6880769931908426,1.0986122886681096
纸上,2,4.45990545000446e-05,3.7388075413620787,1.0397207708399179
将这些,3,3.344929087503345e-05,3.677438594985787,1.0986122886681096
地点点头,4,3.344929087503345e-05,3.6721615378849433,1.0986122886681096
然后她,3,6.68985817500669e-05,3.208206868518633,1.5607104090414063
里只有,3,6.68985817500669e-05,3.5232879151585283,1.242453324894
的痕迹,3,7.804834537507805e-05,3.016552276644063,1.7478680974667573
的缘故,3,5.574881812505575e-05,3.1500836692685854,1.6094379124341005
晃过,2,4.45990545000446e-05,3.7190784576726945,1.0397207708399179
法希突然,4,3.344929087503345e-05,3.6582240300411613,1.0986122886681096
下一秒我,4,5.574881812505575e-05,3.1379792384244247,1.6094379124341005
房内,2,3.344929087503345e-05,3.6393717150619525,1.0986122886681096
在水面,3,3.344929087503345e-05,3.63880594418406,1.0986122886681096
这段,2,7.804834537507805e-05,3.4572725130055746,1.277034259466139
伴着,2,3.344929087503345e-05,3.6326034997158136,1.0986122886681096
写着,2,0.00012264739987512266,3.060084306944483,1.666332585328325
打量着我,4,5.574881812505575e-05,3.389293666705331,1.3321790402101223
学会了,3,3.344929087503345e-05,3.6197577492133655,1.0986122886681096
了你知道,4,3.344929087503345e-05,3.6197577492133655,1.0986122886681096
有那么,3,8.91981090000892e-05,3.049065119007582,1.6674619334292948
抱着,2,0.0001114976362501115,3.24394550992403,1.4708084763221114
在总部,3,6.68985817500669e-05,3.153298128402359,1.5607104090414063
地望着,3,4.45990545000446e-05,3.6721615378849433,1.0397207708399179
脑中,2,7.804834537507805e-05,3.4323161369528017,1.277034259466139
我不禁,3,4.45990545000446e-05,3.320300795218379,1.3862943611198906
我和东方楠,5,4.45990545000446e-05,3.320300795218379,1.3862943611198906
其中一,3,4.45990545000446e-05,3.3145331012964183,1.3862943611198906
出现在,3,0.00012264739987512266,3.1042412981673153,1.594166699118017
头发也,3,3.344929087503345e-05,3.5934692693092782,1.0986122886681096
是刻意,3,3.344929087503345e-05,3.592118830211407,1.0986122886681096
是我导师,4,3.344929087503345e-05,3.592118830211407,1.0986122886681096
是我母亲,4,3.344929087503345e-05,3.592118830211407,1.0986122886681096
还有一个,4,3.344929087503345e-05,3.586869474325263,1.0986122886681096
贴在,2,4.45990545000446e-05,3.297879357213467,1.3862943611198906
前辈和我,4,6.68985817500669e-05,3.119630099756228,1.5607104090414063
而不是,3,5.574881812505575e-05,3.069908861991756,1.6094379124341005
去找,2,4.45990545000446e-05,3.288870287271101,1.3862943611198906
前辈笑起来,5,3.344929087503345e-05,3.5748597222898373,1.0986122886681096
一秒,2,0.0001560966907501561,3.4323161369528017,1.2265558156134033
尤娜的声音,5,3.344929087503345e-05,3.5594596153687488,1.0986122886681096
看到了,3,5.574881812505575e-05,3.0319710843112464,1.6094379124341005
给我们,3,5.574881812505575e-05,3.30849355845524,1.3321790402101223
故事里,3,4.45990545000446e-05,3.59739588731225,1.0397207708399179
更高,2,4.45990545000446e-05,3.5919164215476247,1.0397207708399179
记录下,3,3.344929087503345e-05,3.5323995955097844,1.0986122886681096
间房,2,5.574881812505575e-05,3.019836351845253,1.6094379124341005
可能会,3,5.574881812505575e-05,3.016552276644063,1.6094379124341005
自私的,3,7.804834537507805e-05,3.1500836692685854,1.4750763110546947
要带,2,4.45990545000446e-05,3.2381601225118444,1.3862943611198906
样的话,3,3.344929087503345e-05,3.5255580636930675,1.0986122886681096
个地方,3,6.68985817500669e-05,3.2733461706895945,1.3296613488547582
就直接,3,3.344929087503345e-05,3.5023447413132853,1.0986122886681096
小茉一定,4,3.344929087503345e-05,3.500372840255296,1.0986122886681096
地咆哮,3,4.45990545000446e-05,3.55437850222856,1.0397207708399179
叫着,2,7.804834537507805e-05,3.0329823771666917,1.5498260458782016
前辈的气,4,3.344929087503345e-05,3.4838879440841106,1.0986122886681096
六齿兽里,4,3.344929087503345e-05,3.4767678995236353,1.0986122886681096
个种族,3,0.0001114976362501115,3.060252955228886,1.4978661367769952
都不能,3,3.344929087503345e-05,3.4501882617189237,1.0986122886681096
到了什么,4,3.344929087503345e-05,3.449017986570733,1.0986122886681096
小任务,3,3.344929087503345e-05,3.448901034345584,1.0986122886681096
要我在,3,3.344929087503345e-05,3.448316478299243,1.0986122886681096
来这就是,4,3.344929087503345e-05,3.4469149363739544,1.0986122886681096
一点也不,4,4.45990545000446e-05,3.5053099028631203,1.0397207708399179
示意我,3,4.45990545000446e-05,3.5026223520123336,1.0397207708399179
在眼前我,4,4.45990545000446e-05,3.5026223520123336,1.0397207708399179
我赶紧,3,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
地响起我,4,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
我不想再,4,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
我们两人,4,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
我和小光,4,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
我歪起头,4,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
我抬起右手,5,3.344929087503345e-05,3.4380838308747625,1.0986122886681096
瘦小的,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
的思路,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
的情景,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
的触感,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
细瘦的,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
细长的,3,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
的前提下,4,4.45990545000446e-05,3.1500836692685854,1.3862943611198906
脑袋上,3,4.45990545000446e-05,3.493685083329094,1.0397207708399179
落下,2,5.574881812505575e-05,3.1959273588885715,1.3321790402101223
这些事,3,4.45990545000446e-05,3.4832825805448295,1.0397207708399179
容吧,2,3.344929087503345e-05,3.4215621149970383,1.0986122886681096
真是可,3,5.574881812505575e-05,3.186114056682697,1.3321790402101223
然后再,3,3.344929087503345e-05,3.4111477125153233,1.0986122886681096
在里面,3,4.45990545000446e-05,3.115557800419512,1.3862943611198906
手轻轻,3,3.344929087503345e-05,3.3990589151963193,1.0986122886681096
握着,2,4.45990545000446e-05,3.1093553559512657,1.3862943611198906
了些许,3,3.344929087503345e-05,3.3966141978991558,1.0986122886681096
小声说,3,3.344929087503345e-05,3.391742620505635,1.0986122886681096
种族都,3,4.45990545000446e-05,3.103563653633693,1.3862943611198906
剩下的,3,5.574881812505575e-05,3.1500836692685854,1.3321790402101223
毛乎乎的,4,5.574881812505575e-05,3.1500836692685854,1.3321790402101223
一个巨大的,5,5.574881812505575e-05,3.1500836692685854,1.3321790402101223
巧地,2,7.804834537507805e-05,3.4780055234439855,1.0042424730540764
是同一,3,5.574881812505575e-05,3.1474330089499607,1.3321790402101223
请小茉,3,3.344929087503345e-05,3.3648273482590723,1.0986122886681096
不清楚,3,6.68985817500669e-05,3.2176278304113395,1.242453324894
请等,2,3.344929087503345e-05,3.357222748873853,1.0986122886681096
想再,2,8.91981090000892e-05,3.0684209450405824,1.3862943611198906
可不能,3,4.45990545000446e-05,3.4149556291115446,1.0397207708399179
哥哥还是,4,3.344929087503345e-05,3.3542395802434437,1.0986122886681096
也就是,3,8.91981090000892e-05,3.0657865284768646,1.3862943611198906
到任何,3,5.574881812505575e-05,3.1125457499495206,1.3321790402101223
睁着,2,3.344929087503345e-05,3.344921427264033,1.0986122886681096
少女轻,3,3.344929087503345e-05,3.341344358747075,1.0986122886681096
门然后,3,3.344929087503345e-05,3.338827050935697,1.0986122886681096
不不不,3,6.68985817500669e-05,3.0998447947549557,1.329661348854758
换了,2,4.45990545000446e-05,3.0424423841785417,1.3862943611198906
回来了,3,4.45990545000446e-05,3.0424423841785417,1.3862943611198906
前辈曾,3,3.344929087503345e-05,3.323545294008931,1.0986122886681096
在那里,3,3.344929087503345e-05,3.320352213065525,1.0986122886681096
我彻底,3,4.45990545000446e-05,3.0326187227665984,1.3862943611198906
我怀疑,3,4.45990545000446e-05,3.0326187227665984,1.3862943611198906
视着我,3,4.45990545000446e-05,3.0326187227665984,1.3862943611198906
怪叔叔我,4,4.45990545000446e-05,3.0326187227665984,1.3862943611198906
我紧张地,4,4.45990545000446e-05,3.0326187227665984,1.3862943611198906
用机器人,4,5.574881812505575e-05,3.0865702635462595,1.3321790402101223
一页,2,4.45990545000446e-05,3.026851028844637,1.3862943611198906
求你,2,4.45990545000446e-05,3.3714073838658094,1.0397207708399179
啦尤娜,3,3.344929087503345e-05,3.30059798145246,1.0986122886681096
都不在,3,4.45990545000446e-05,3.0101972847616856,1.3862943611198906
是太过,3,4.45990545000446e-05,3.0043321653092874,1.3862943611198906
一团,2,6.68985817500669e-05,3.144634064501021,1.242453324894
说其实,3,3.344929087503345e-05,3.2871776498380565,1.0986122886681096
架上,2,6.68985817500669e-05,3.3710827612367615,1.0114042647073518
根本不,3,7.804834537507805e-05,3.0998447947549557,1.277034259466139
拿了,2,5.574881812505575e-05,3.0319710843112464,1.3321790402101223
瞪着我,3,4.45990545000446e-05,3.320300795218379,1.0397207708399179
我低头看,4,4.45990545000446e-05,3.320300795218379,1.0397207708399179
根本不是,4,3.344929087503345e-05,3.2556465935901935,1.0986122886681096
尤娜似乎,4,3.344929087503345e-05,3.2493046870649094,1.0986122886681096
现在不是,4,3.344929087503345e-05,3.2470084748045593,1.0986122886681096
之路,2,4.45990545000446e-05,3.302641810936491,1.0397207708399179
大叔你,3,3.344929087503345e-05,3.2378759912412867,1.0986122886681096
自己房间,4,3.344929087503345e-05,3.2333408360758953,1.0986122886681096
那两人,3,3.344929087503345e-05,3.2277006631996343,1.0986122886681096
笑起来那,4,3.344929087503345e-05,3.2277006631996343,1.0986122886681096
哦尤娜,3,3.344929087503345e-05,3.2165148642419186,1.0986122886681096
就让我,3,3.344929087503345e-05,3.214940279560553,1.0986122886681096
我以前,3,3.344929087503345e-05,3.214940279560553,1.0986122886681096
我的额,3,3.344929087503345e-05,3.214940279560553,1.0986122886681096
了没错我,4,3.344929087503345e-05,3.214940279560553,1.0986122886681096
我眯起眼,4,3.344929087503345e-05,3.214940279560553,1.0986122886681096
我虚弱地,4,3.344929087503345e-05,3.214940279560553,1.0986122886681096
我顿了顿,4,3.344929087503345e-05,3.214940279560553,1.0986122886681096
忘了,2,3.344929087503345e-05,3.214292641105201,1.0986122886681096
看着她,3,3.344929087503345e-05,3.208206868518633,1.0986122886681096
头顶上,3,3.344929087503345e-05,3.206003010877313,1.0986122886681096
几本,2,3.344929087503345e-05,3.1826133125662373,1.0986122886681096
尤娜十四熊,5,3.344929087503345e-05,3.169261979391373,1.0986122886681096
将其,2,4.45990545000446e-05,3.2267168952895013,1.0397207708399179
这种事,3,3.344929087503345e-05,3.1592328639221736,1.0986122886681096
电脑前,3,3.344929087503345e-05,3.1563483726079133,1.0986122886681096
在现场,3,3.344929087503345e-05,3.153298128402359,1.0986122886681096
不变的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
古朴的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
圆圆的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
常用的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
悦耳的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
最大的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的举动,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的伙伴,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的剪影,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的思维,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的浪潮,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的那几,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
短暂的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
硕大的,3,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
最重要的,4,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的哥哥月,4,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的巨大鱼,4,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的时候就,4,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
人类搭建的,5,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
的样子不过,5,3.344929087503345e-05,3.1500836692685854,1.0986122886681096
有那么一,4,3.344929087503345e-05,3.144634064501021,1.0986122886681096
有更多,3,3.344929087503345e-05,3.1443752988119074,1.0986122886681096
不过呢,3,4.45990545000446e-05,3.2005145228954777,1.0397207708399179
普灵都,3,4.45990545000446e-05,3.1988738334380176,1.0397207708399179
坏了,2,3.344929087503345e-05,3.1342499334316645,1.0986122886681096
尤娜突然,4,3.344929087503345e-05,3.1241415441109033,1.0986122886681096
只熊,2,5.574881812505575e-05,3.157134227265252,1.0549201679861442
红得,2,3.344929087503345e-05,3.1125457499495206,1.0986122886681096
个家伙,3,5.574881812505575e-05,3.155563135033211,1.0549201679861442
交给我,3,4.45990545000446e-05,3.1661501153911207,1.0397207708399179
引起我,3,4.45990545000446e-05,3.1661501153911207,1.0397207708399179
我和光,3,4.45990545000446e-05,3.1661501153911207,1.0397207708399179
那家伙,3,4.45990545000446e-05,3.1587077917126827,1.0397207708399179
但是这,3,3.344929087503345e-05,3.095482468400072,1.0986122886681096
听到了,3,4.45990545000446e-05,3.1536680192887663,1.0397207708399179
前辈之前,4,3.344929087503345e-05,3.093021635397099,1.0986122886681096
个温柔的,4,4.45990545000446e-05,3.1500836692685854,1.0397207708399179
是普通的,4,4.45990545000446e-05,3.1500836692685854,1.0397207708399179
人的孩子,4,3.344929087503345e-05,3.078543952672031,1.0986122886681096
十四熊正,4,3.344929087503345e-05,3.076043850559272,1.0986122886681096
已经快,3,3.344929087503345e-05,3.0756411930140697,1.0986122886681096
事你们,3,3.344929087503345e-05,3.0737106904840115,1.0986122886681096
地喊,2,3.344929087503345e-05,3.0660257343146275,1.0986122886681096
产生了,3,3.344929087503345e-05,3.060141961277943,1.0986122886681096
很深,2,3.344929087503345e-05,3.0557122751863544,1.0986122886681096
角都,2,3.344929087503345e-05,3.05429260462691,1.0986122886681096
让小茉,3,3.344929087503345e-05,3.052796246797005,1.0986122886681096
度而,2,3.344929087503345e-05,3.0457385010639433,1.0986122886681096
大眼睛,3,4.45990545000446e-05,3.0930011538765503,1.0397207708399179
也不会,3,4.45990545000446e-05,3.092693981396789,1.0397207708399179
很可能,3,4.45990545000446e-05,3.0920799193572295,1.0397207708399179
我呢是,3,3.344929087503345e-05,3.0326187227665984,1.0986122886681096
我小心地,4,3.344929087503345e-05,3.0326187227665984,1.0986122886681096
里只有我,4,3.344929087503345e-05,3.0326187227665984,1.0986122886681096
是相当,3,4.45990545000446e-05,3.0913435422989175,1.0397207708399179
着六齿兽,4,3.344929087503345e-05,3.026467696145498,1.0986122886681096
吧如果,3,3.344929087503345e-05,3.016097006888874,1.0986122886681096
吧吸血鬼,4,3.344929087503345e-05,3.016097006888874,1.0986122886681096
刚才那,3,3.344929087503345e-05,3.014126562901575,1.0986122886681096
和南郭槐,4,4.45990545000446e-05,3.0660257343146275,1.0397207708399179
一颗,2,4.45990545000446e-05,3.026851028844637,1.0397207708399179
